city,orientation,d,w,kappa
Amsterdam,AD,5171787622,0.3071982107278709,3
Amsterdam,AD,7880730309,0.25408508806080304,50
Amsterdam,AD,1263124731,0.0,3
Amsterdam,AD,2396583192,0.00320906873133418,3
Amsterdam,AD,7880730309,0.25408508806080304,50
Amsterdam,AD,8699225628,0.0,1
Amsterdam,AD,10204872903,0.03863682954420732,1
Amsterdam,DA,7889568436,0.33699335472622427,1
Amsterdam,DA,1359387752,0.44669833566244294,1
Amsterdam,DA,1359387759,0.5642732494231159,1
Amsterdam,DA,46547509,0.5642732494231159,1
Amsterdam,DA,1764586015,0.442648414987834,2
Amsterdam,DA,46410367,0.3002742110912765,2
Amsterdam,DA,46315539,0.7235714451721823,2
Amsterdam,DA,830007801,0.21983443083378565,3
Amsterdam,DA,4729918422,0.16829057979983114,1
Amsterdam,DA,1224210135,0.3075135217904909,2
Amsterdam,DA,46276656,0.7088651392734134,2
Amsterdam,DA,46315759,0.7235714451721823,2
Amsterdam,DA,10775555727,0.6072939438591739,4
Amsterdam,DA,10799514722,0.349538075687332,1
Amsterdam,DA,46478508,0.36212188387768,2
Amsterdam,DA,1025242720,0.7088651392734134,2
Amsterdam,DA,46291576,0.8288219553911853,3
Amsterdam,DA,46312105,0.8288219553911853,2
Amsterdam,DA,1027384965,0.6072939438591739,3
Amsterdam,DA,11029986849,0.349538075687332,2
Amsterdam,DA,46472711,0.41058754610819637,2
Amsterdam,DA,46254018,0.6370808589671608,2
Amsterdam,DA,46296489,0.8587425343670154,50
Amsterdam,DA,1625112157,0.8587425343670154,2
Amsterdam,DA,46335125,0.6647846971996307,1
Amsterdam,DA,46351114,0.6647846971996307,3
Amsterdam,DA,46413366,0.6151941234157857,5
Amsterdam,DA,46436216,0.6151941234157857,4
Amsterdam,DA,46476375,0.41058754610819637,3
Amsterdam,DA,46548744,0.45595967376675345,2
Amsterdam,DA,46292887,0.8716393739949495,4
Amsterdam,DA,1991478008,0.8386644310773164,3
Amsterdam,DA,504576044,0.8386644310773164,2
Amsterdam,DA,2821156914,0.7504632920876884,6
Amsterdam,DA,618378796,0.40892091780595097,3
Amsterdam,DA,7883614520,0.613322273259876,2
Amsterdam,DA,46520014,0.613322273259876,2
Amsterdam,DA,46548464,0.45595967376675345,2
Amsterdam,DA,748723148,0.8218224501254183,3
Amsterdam,DA,46292054,0.6978688397164502,3
Amsterdam,DA,46310733,0.6978688397164502,4
Amsterdam,DA,9476330484,0.293678088255294,4
Amsterdam,DA,2821156677,0.42989724895962916,2
Amsterdam,DA,46415227,0.7163871234768352,4
Amsterdam,DA,10128214173,0.47440220169521813,1
Amsterdam,DA,7887074221,0.060750846491495834,1
Amsterdam,DA,46233564,0.3999006361488259,2
Amsterdam,DA,46273301,0.8687653228332692,5
Amsterdam,DA,4742151382,0.6196845399277436,3
Amsterdam,DA,46332375,0.31383925885720504,3
Amsterdam,DA,4799100471,0.3678273961333334,2
Amsterdam,DA,7476552784,0.8887121530813803,6
Amsterdam,DA,46433459,0.8887121530813803,3
Amsterdam,DA,6459278056,0.7057717437029807,3
Amsterdam,DA,420241704,0.4846610703540102,2
Amsterdam,DA,5274990069,0.9114185528339798,2
Amsterdam,DA,1596178397,0.9017366517112144,50
Amsterdam,DA,46311892,0.9017366517112144,4
Amsterdam,DA,46331939,0.8385853114084557,3
Amsterdam,DA,2012191835,0.8385853114084557,3
Amsterdam,DA,46366150,0.4503743700311819,2
Amsterdam,DA,1587421936,0.4503743700311819,2
Amsterdam,DA,46434295,0.7904708226343858,3
Amsterdam,DA,46471597,0.7993623610777044,2
Amsterdam,DA,46489067,0.511706263753506,1
Amsterdam,DA,8116544761,0.32714178834026286,2
Amsterdam,DA,1575311685,0.6375236066292386,2
Amsterdam,DA,4053664514,0.9311307485054278,3
Amsterdam,DA,46311221,0.9311307485054278,4
Amsterdam,DA,330033173,0.9598417917986208,2
Amsterdam,DA,2012191567,0.9598417917986208,4
Amsterdam,DA,46366674,0.9171863377734869,3
Amsterdam,DA,8340035244,0.9171863377734869,1
Amsterdam,DA,46410025,0.7870304236533003,5
Amsterdam,DA,46432455,0.7870304236533003,3
Amsterdam,DA,6459263732,0.9431213537814587,4
Amsterdam,DA,2028093778,0.9431213537814587,3
Amsterdam,DA,1032858490,0.8292480784706985,2
Amsterdam,DA,8177207459,0.8292480784706985,3
Amsterdam,DA,8163946870,0.752131755210083,1
Amsterdam,DA,10693951339,0.37965937286736906,1
Amsterdam,DA,303203391,0.6375236066292386,2
Amsterdam,DA,46291715,0.7495636186078342,3
Amsterdam,DA,46314364,0.7495636186078342,4
Amsterdam,DA,46329410,0.5866296989327018,3
Amsterdam,DA,46348398,0.5866296989327018,2
Amsterdam,DA,46367399,0.7720434458723052,5
Amsterdam,DA,46390320,0.7720434458723052,4
Amsterdam,DA,46410375,0.9508468362196166,3
Amsterdam,DA,11431874081,0.8855522035800788,50
Amsterdam,DA,46473657,0.8855522035800788,1
Amsterdam,DA,3037038658,0.9228203476439297,4
Amsterdam,DA,8307365174,0.9228203476439297,4
Amsterdam,DA,46514542,0.7640693175036171,2
Amsterdam,DA,922662498,0.10912287729378929,2
Amsterdam,DA,10585373288,0.391158051741261,1
Amsterdam,DA,46249143,0.391158051741261,1
Amsterdam,DA,46268854,0.7498492389444024,2
Amsterdam,DA,46289604,0.7495636186078342,2
Amsterdam,DA,46310386,0.7495636186078342,3
Amsterdam,DA,2772719489,0.5866296989327018,2
Amsterdam,DA,46371106,0.7720434458723052,4
Amsterdam,DA,3300515578,0.8639495871487862,5
Amsterdam,DA,46411017,0.8004376768863924,1
Amsterdam,DA,46435511,0.8004376768863924,3
Amsterdam,DA,1615543977,0.7831240915555239,4
Amsterdam,DA,46468706,0.7831240915555239,4
Amsterdam,DA,1718573622,0.8293323133957328,2
Amsterdam,DA,8439295219,0.8293323133957328,4
Amsterdam,DA,46514806,0.5578241346015166,3
Amsterdam,DA,46173879,0.5890832426765378,2
Amsterdam,DA,46188193,0.8174038140017238,3
Amsterdam,DA,46209547,0.3738297044482824,2
Amsterdam,DA,46226051,0.7753702528059682,2
Amsterdam,DA,46249918,0.7753702528059682,1
Amsterdam,DA,280989731,0.8254918680214979,3
Amsterdam,DA,46288279,0.8254918680214979,2
Amsterdam,DA,46309533,0.9141761207164872,5
Amsterdam,DA,46330371,0.8325061630496802,4
Amsterdam,DA,46348429,0.8325061630496802,4
Amsterdam,DA,46369747,0.8639495871487862,4
Amsterdam,DA,46389668,0.8639495871487862,1
Amsterdam,DA,940042043,0.8004376768863924,1
Amsterdam,DA,46429656,0.8004376768863924,4
Amsterdam,DA,1284046432,0.7831240915555239,3
Amsterdam,DA,7886095726,0.47505100522011895,1
Amsterdam,DA,7997216056,0.4570133053373139,2
Amsterdam,DA,46187415,0.8174038140017238,5
Amsterdam,DA,46232048,0.9511825527063208,2
Amsterdam,DA,6239303038,0.9511825527063208,1
Amsterdam,DA,46269468,0.8739559734349178,4
Amsterdam,DA,46289304,0.8739559734349178,4
Amsterdam,DA,46308006,0.787548120938445,3
Amsterdam,DA,46328500,0.8709561536920973,1
Amsterdam,DA,2311089467,0.8709561536920973,5
Amsterdam,DA,46365716,0.9432108707644984,4
Amsterdam,DA,1624052875,0.9432108707644984,5
Amsterdam,DA,46410072,0.8642638974004156,4
Amsterdam,DA,5911917067,0.8642638974004156,2
Amsterdam,DA,46450028,0.7008546481054037,3
