node,w,kappa,cut_u,cut_v
6757529267,8.0,0,-1,-1
9311222078,1.0,0,-1,-1
3064200390,2.0,0,-1,-1
4999937087,1.0,1,4999937087,42902743
42927347,3.0,1,42927347,4999937109
42864084,4.0,1,42864084,42882372
2860408382,2.0,2,-1,-1
42778392,1.0,3,-1,-1
1106798995,1.0,3,-1,-1
42741696,1.0,4,-1,-1
5162117321,1.0,2,-1,-1
42759195,4.0,4,-1,-1
2887498649,1.0,3,-1,-1
5487882079,10.0,1,5487882079,5487882070
42749618,10.0,4,-1,-1
9791442158,31.0,1,9791442158,9791442166
3633191502,35.0,2,-1,-1
5334677728,5.0,2,-1,-1
2977951634,1.0,1,2977951634,42762586
42745153,8.0,3,-1,-1
42751728,2.0,3,-1,-1
42772816,1.0,3,-1,-1
42772830,1.0,2,-1,-1
42730957,1.0,4,-1,-1
42730948,1.0,4,-1,-1
5487757050,7.0,2,-1,-1
42730926,1.0,4,-1,-1
42730898,1.0,3,-1,-1
5179180561,5.0,1,5179180561,42758987
42762660,2.0,2,-1,-1
42769117,5.0,3,-1,-1
42769127,6.0,3,-1,-1
42765212,5.0,2,-1,-1
3097967075,2.0,2,-1,-1
42722087,3.0,1,42722087,9293175466
5490759629,2.0,2,-1,-1
3627604947,3.0,1,3627604947,42753646
42854891,1.0,1,42854891,278223105
42810369,1.0,1,42810369,278223109
42872348,7.0,1,42872348,278223112
42829024,1.0,3,-1,-1
42937755,1.0,2,-1,-1
42832274,1.0,3,-1,-1
42815194,1.0,2,-1,-1
42883614,3.0,2,-1,-1
6398592140,12.0,2,-1,-1
8854877508,1.0,1,8854877508,452384640
42873289,1.0,3,-1,-1
42827908,1.0,1,42827908,42827901
8880683363,3.0,1,8880683363,42878557
42812077,2.0,3,-1,-1
13186343867,10.0,2,-1,-1
7727481373,16.0,3,-1,-1
42864808,2.0,3,-1,-1
13154691911,1.0,3,-1,-1
42823558,12.0,1,42823558,7945558279
42867876,5.0,2,-1,-1
9272705779,1.0,2,-1,-1
10609310037,37.0,2,-1,-1
42915704,1.0,2,-1,-1
5859879960,2.0,1,5859879960,10674855589
42899699,6.0,3,-1,-1
12179264125,9.0,1,12179264125,12179264118
4166987673,29.0,1,4166987673,7705642399
42795574,1.0,3,-1,-1
7833831832,11.0,2,-1,-1
2810274443,15.0,1,2810274443,42863696
12811182394,7.0,1,12811182394,12811182392
42831885,10.0,3,-1,-1
42879303,7.0,3,-1,-1
42879289,10.0,3,-1,-1
42815151,5.0,3,-1,-1
42884361,6.0,1,42884361,42862720
5380513700,60.0,3,-1,-1
42843251,16.0,3,-1,-1
12437024206,40.0,2,-1,-1
42816177,3.0,3,-1,-1
7762059055,5.0,3,-1,-1
2467000201,4.0,1,2467000201,2816598313
484800429,1.0,1,481249889,5951559118
3817980383,2.0,0,-1,-1
45197276,1.0,0,-1,-1
3063065789,1.0,0,-1,-1
42902743,1.0,1,42902743,42788279
9791123285,5.0,1,9791123285,42861905
42902739,2.0,2,-1,-1
42754792,3.0,3,-1,-1
42732162,2.0,4,-1,-1
6816600788,1.0,2,-1,-1
42745775,1.0,4,-1,-1
42759206,3.0,4,-1,-1
42719943,4.0,3,-1,-1
42725853,3.0,2,-1,-1
42742008,5.0,3,-1,-1
42755183,10.0,2,-1,-1
7058951122,34.0,2,-1,-1
5334677719,1.0,1,5334677719,5334677704
5487908744,2.0,1,5487908744,5487908746
42766805,5.0,2,-1,-1
42761412,8.0,16777219,-1,-1
42741519,1.0,3,-1,-1
8087714654,4.0,1,8087714654,3636340183
42738457,4.0,4,-1,-1
42734633,2.0,4,-1,-1
42761504,4.0,4,-1,-1
5487755452,3.0,1,5487755452,5487755453
42776619,2.0,4,-1,-1
42758976,1.0,3,-1,-1
42719674,2.0,3,-1,-1
42730844,1.0,3,-1,-1
42753572,2.0,2,-1,-1
5179174778,3.0,1,5179174778,5179174777
42769147,15.0,3,-1,-1
13055977165,4.0,1,13055977165,42751814
42753651,1.0,2,-1,-1
6276629756,1.0,1,6276629756,6276629762
42888729,13.0,1,42888729,278223108
42828137,7.0,1,42828137,278223089
42828130,1.0,1,42828130,278223081
278223086,1.0,2,-1,-1
42829009,1.0,3,-1,-1
42883610,2.0,3,-1,-1
42883606,4.0,2,-1,-1
42871036,16.0,1,42871036,2757350454
4972516196,13.0,1,4972516196,2757350498
2757350501,17.0,2,-1,-1
3755122906,8.0,1,3755122906,3754859443
3754859320,9.0,1,3754859320,3754859436
42845882,2.0,2,-1,-1
42874414,1.0,3,-1,-1
42899990,1.0,4,-1,-1
42864837,1.0,4,-1,-1
7884773210,5.0,3,-1,-1
42858563,7.0,4,-1,-1
42859286,1.0,3,-1,-1
42916474,1.0,3,-1,-1
42901114,1.0,3,-1,-1
42850942,5.0,4,-1,-1
42787488,6.0,6,-1,-1
8096737021,4.0,1,8096737021,8096737020
42863131,1.0,3,-1,-1
2757013517,32.0,3,-1,-1
6414891018,1.0,2,-1,-1
2757013581,1.0,16777217,-1,-1
42848697,3.0,1,42848697,7721324053
2547440279,2.0,1,2547440279,42819554
10103227225,39.0,2,-1,-1
42895832,1.0,3,-1,-1
42880584,7.0,3,-1,-1
5118575240,9.0,4,-1,-1
2882542995,16.0,1,2882542995,2882542994
42846679,46.0,2,-1,-1
3324555223,6.0,2,-1,-1
42921653,6.0,2,-1,-1
42799097,1.0,2,-1,-1
42826459,18.0,2,-1,-1
42858123,10.0,2,-1,-1
106594253,5.0,2,-1,-1
7661878383,8.0,3,-1,-1
274329113,2.0,1,274329113,274328827
274418195,3.0,1,274418195,1370721862
274416976,3.0,1,274416976,1370721862
12079176844,1.0,1,12079176844,7778750136
8300702260,1.0,1,8300702260,42845942
274191830,1.0,1,274191830,42801827
3144284402,1.0,1,3144284402,3144284404
7279896057,1.0,2,-1,-1
42861916,3.0,1,42861916,42861913
42882379,5.0,2,-1,-1
42845951,1.0,16777218,-1,-1
42806752,1.0,16777218,-1,-1
11688245856,3.0,1,11688245856,2887448945
42738801,2.0,2,-1,-1
42737304,4.0,2,-1,-1
42750855,1.0,3,-1,-1
42732900,1.0,2,-1,-1
5487958919,1.0,2,-1,-1
42719965,1.0,4,-1,-1
42718396,3.0,3,-1,-1
42749625,8.0,3,-1,-1
11015675117,9.0,1,11015675117,42755188
42751940,5.0,3,-1,-1
2323882741,3.0,2,-1,-1
42782227,4.0,2,-1,-1
42744950,2.0,2,-1,-1
42747272,20.0,3,-1,-1
42761429,5.0,3,-1,-1
42746189,2.0,1,42746189,11540223340
42738475,1.0,4,-1,-1
3636082763,1.0,4,-1,-1
42761526,1.0,4,-1,-1
7936531250,1.0,1,7936531250,7936531246
5487754282,2.0,1,5487754282,5487754281
42736953,1.0,3,-1,-1
42757257,1.0,3,-1,-1
42777783,1.0,3,-1,-1
42777792,4.0,3,-1,-1
42730798,2.0,3,-1,-1
42730779,1.0,2,-1,-1
42762719,3.0,3,-1,-1
42762926,1.0,4,-1,-1
42740722,6.0,3,-1,-1
42753657,2.0,2,-1,-1
42828127,12.0,1,42828127,278223085
42828124,2.0,1,42828124,278223086
42815181,1.0,1,42815181,278223072
42828159,2.0,1,42828159,278223061
42828997,7.0,3,-1,-1
42827177,3.0,2,-1,-1
42827182,1.0,2,-1,-1
42879406,4.0,3,-1,-1
42923937,6.0,1,42923937,42824441
42859313,2.0,2,-1,-1
42931495,1.0,4,-1,-1
42896620,1.0,3,-1,-1
42878583,3.0,2,-1,-1
2898153014,1.0,2,-1,-1
5488574513,2.0,1,5488574513,5488574514
42876284,3.0,3,-1,-1
42898011,3.0,3,-1,-1
42924002,10.0,2,-1,-1
42787503,3.0,2,-1,-1
42846415,1.0,2,-1,-1
42869837,2.0,2,-1,-1
8096064593,9.0,1,8096064593,42814199
42912707,5.0,2,-1,-1
42903217,1.0,3,-1,-1
42844194,1.0,2,-1,-1
42843783,45.0,3,-1,-1
42881719,1.0,3,-1,-1
42851707,1.0,3,-1,-1
7727419558,44.0,1,7727419558,42895948
277629533,35.0,16777217,-1,-1
13006017518,3.0,2,-1,-1
7830478373,6.0,1,7830478373,7830478375
2569954585,28.0,1,2569954585,2569954581
2884188083,3.0,2,-1,-1
106602625,4.0,2,-1,-1
106602276,6.0,2,-1,-1
106203937,11.0,2,-1,-1
280135676,10.0,2,-1,-1
7667498286,4.0,2,-1,-1
274329830,4.0,2,-1,-1
3873415874,2.0,1,3873415874,42790504
5487752557,1.0,2,-1,-1
7778750138,2.0,1,7778750138,7778750136
42855111,2.0,2,-1,-1
42811539,1.0,2,-1,-1
42877777,7.0,2,-1,-1
42922287,7.0,3,-1,-1
42861935,14.0,2,-1,-1
42904914,1.0,3,-1,-1
42826704,1.0,3,-1,-1
9645665271,4.0,1,9645665271,7781074612
2860412396,4.0,1,2860412396,2887448945
7071478949,1.0,1,7071478949,7071478948
42771208,1.0,3,-1,-1
42771213,1.0,4,-1,-1
572960810,3.0,2,-1,-1
5488234704,1.0,2,-1,-1
42781862,4.0,3,-1,-1
42719063,2.0,2,-1,-1
42781331,1.0,3,-1,-1
42760517,4.0,2,-1,-1
42734360,3.0,3,-1,-1
5334946447,5.0,2,-1,-1
7649564872,5.0,1,7649564872,7649564873
42766833,3.0,2,-1,-1
42767856,4.0,2,-1,-1
5487803575,9.0,2,-1,-1
42738488,1.0,4,-1,-1
42734678,1.0,4,-1,-1
42740650,2.0,3,-1,-1
9120082647,1.0,2,-1,-1
42736546,1.0,4,-1,-1
42769657,1.0,4,-1,-1
42770629,1.0,4,-1,-1
42753587,1.0,3,-1,-1
42765445,2.0,3,-1,-1
42741809,2.0,3,-1,-1
42747080,1.0,4,-1,-1
42755036,1.0,4,-1,-1
1348887289,3.0,1,1348887289,42730724
42759090,6.0,2,-1,-1
4566247401,1.0,2,-1,-1
42828118,6.0,1,42828118,278223062
42828151,1.0,1,42828151,278223049
42806042,5.0,1,42806042,42827169
42852593,2.0,16777219,-1,-1
42883584,3.0,3,-1,-1
42883581,1.0,2,-1,-1
12178565984,8.0,1,12178565984,12178565985
2757350515,6.0,2,-1,-1
42863584,1.0,2,-1,-1
42792738,1.0,3,-1,-1
6398592141,1.0,3,-1,-1
42896300,1.0,3,-1,-1
42874463,1.0,3,-1,-1
42873316,1.0,3,-1,-1
42882731,12.0,3,-1,-1
42793614,3.0,2,-1,-1
42885530,9.0,2,-1,-1
8334293439,16.0,1,8334293439,10132735080
42810757,4.0,2,-1,-1
9504068339,19.0,1,9504068341,42886340
42814327,5.0,3,-1,-1
42865679,7.0,2,-1,-1
2924921657,17.0,2,-1,-1
42861011,1.0,2,-1,-1
42906242,11.0,2,-1,-1
42809814,1.0,2,-1,-1
2246476547,1.0,1,2246476547,4149303985
6401816504,1.0,2,-1,-1
7853869808,3.0,1,7853869808,7853869809
42870992,1.0,16777220,-1,-1
42873967,7.0,2,-1,-1
12754624240,153.0,1,12754624240,277787653
42871658,7.0,2,-1,-1
42902673,3.0,2,-1,-1
2793909435,6.0,2,-1,-1
4773178095,2.0,2,-1,-1
42805336,2.0,2,-1,-1
42802490,2.0,1,42802490,42795228
276022110,1.0,1,276022110,2818398921
13115714618,5.0,1,13115714618,13115714616
42901652,30.0,2,-1,-1
42808482,3.0,3,-1,-1
9322434127,4.0,1,9322434127,42876635
42933121,4.0,2,-1,-1
10583125119,2.0,1,10583125119,3873415874
7778750182,5.0,1,7778750182,7778750173
7850676279,5.0,1,7850676279,4207936799
42837217,2.0,3,-1,-1
42837212,1.0,3,-1,-1
42837203,6.0,3,-1,-1
42837194,6.0,2,-1,-1
42837184,1.0,2,-1,-1
42826713,1.0,3,-1,-1
7779552155,1.0,3,-1,-1
7779536787,4.0,1,7779536787,7779536795
42771206,1.0,2,-1,-1
5488656668,1.0,1,5488656668,42771709
5488234715,1.0,1,5488234715,5488234714
5488234719,1.0,1,5488234719,5488236724
10307869877,1.0,1,10307869877,5488236744
5488213039,3.0,3,-1,-1
11110448389,2.0,1,11110448389,42776372
13164982381,2.0,2,-1,-1
4599927118,2.0,1,4599927118,13054952644
42742935,8.0,3,-1,-1
42744860,7.0,2,-1,-1
5487841272,7.0,2,-1,-1
9440601356,4.0,1,9440601356,5487836575
5175611185,3.0,3,-1,-1
5487813158,5.0,1,5487813158,5487813159
5487802245,3.0,2,-1,-1
5487796398,3.0,3,-1,-1
42775628,2.0,3,-1,-1
42759537,3.0,3,-1,-1
42749678,1.0,1,42749678,42749675
42735225,2.0,4,-1,-1
7663083909,4.0,1,7663083909,7663083913
7054911661,1.0,3,-1,-1
7193328674,1.0,1,7193328674,42771998
42766526,2.0,3,-1,-1
42766634,1.0,3,-1,-1
42761917,2.0,4,-1,-1
42730733,1.0,3,-1,-1
42768786,1.0,3,-1,-1
443259201,1.0,1,443259201,2784728137
42811548,5.0,1,42811548,278223058
42828148,4.0,1,42828148,278223055
1701251545,1.0,1,1701251545,9897123873
42806019,7.0,1,42806019,1670421717
1701252145,5.0,1,1701252145,42852609
3368193983,69.0,3,-1,-1
6376971711,3.0,1,6376971711,6398592155
42863614,10.0,2,-1,-1
42838707,10.0,3,-1,-1
2756630002,17.0,2,-1,-1
2756630009,23.0,2,-1,-1
42894947,26.0,3,-1,-1
42818906,2.0,3,-1,-1
42810575,2.0,3,-1,-1
42891476,2.0,3,-1,-1
42825570,1.0,3,-1,-1
42837592,3.0,2,-1,-1
42884324,10.0,3,-1,-1
42787556,5.0,3,-1,-1
42809769,12.0,2,-1,-1
42863160,4.0,3,-1,-1
1907661691,10.0,16777218,-1,-1
42808719,1.0,2,-1,-1
42788088,1.0,3,-1,-1
42871140,1.0,3,-1,-1
461767551,1.0,1,461767551,277617760
42812105,1.0,3,-1,-1
42785813,22.0,2,-1,-1
5864457091,20.0,1,5864457091,5864457090
42865623,2.0,2,-1,-1
42828174,1.0,1,42828174,42828177
277670267,2.0,1,277670267,6203345265
42804248,1.0,2,-1,-1
42792361,2.0,1,42792361,42792343
9961103020,2.0,2,-1,-1
276095964,2.0,3,-1,-1
42901701,1.0,3,-1,-1
2819328420,1.0,3,-1,-1
10168442810,3.0,1,10168442810,10168442811
274312645,1.0,2,-1,-1
274314488,1.0,1,274314488,274312219
274315324,1.0,1,274315324,274315327
8445385548,2.0,1,8445385548,4604441065
5401177322,2.0,1,5401177322,5401177321
274190308,4.0,3,-1,-1
42818723,2.0,4,-1,-1
42818717,9.0,4,-1,-1
42818711,4.0,4,-1,-1
42863831,1.0,3,-1,-1
5491295890,1.0,1,5491295890,42826730
7779536804,1.0,2,-1,-1
9382858267,6.0,1,9382858267,5488630263
42724048,1.0,1,42724048,5488630286
9985095762,2.0,1,42724048,5488630286
5488314512,3.0,1,5488314512,9985095762
10258930690,1.0,1,10258930690,10258930689
42748982,6.0,2,-1,-1
5488300301,5.0,2,-1,-1
596478810,3.0,1,596478810,596478876
42728296,2.0,2,-1,-1
9987779513,2.0,1,9987779513,9987779512
42728219,3.0,3,-1,-1
11185743890,3.0,3,-1,-1
5488136853,2.0,2,-1,-1
5487881340,2.0,1,5487882017,42724486
9937926257,1.0,1,9937926257,9937926256
3298185504,1.0,2,-1,-1
42738515,1.0,4,-1,-1
42734712,2.0,4,-1,-1
42739506,2.0,4,-1,-1
8087056502,1.0,1,8087056502,8087056499
42747125,1.0,3,-1,-1
11254827521,1.0,3,-1,-1
6853969144,3.0,1,6853969144,6853969147
42766667,1.0,1,42766667,42766665
42741852,1.0,3,-1,-1
42766532,2.0,4,-1,-1
42759343,1.0,4,-1,-1
42759346,1.0,2,-1,-1
42718521,1.0,2,-1,-1
42718525,1.0,3,-1,-1
1701251632,15.0,1,1701251632,9897123874
1701252437,1.0,1,1701252437,42852616
1701252604,7.0,1,1701252604,42852618
42852621,10.0,2,-1,-1
5697718300,10.0,2,-1,-1
5020036156,1.0,2,-1,-1
5123388987,6.0,1,5123388987,5020036166
3754859425,5.0,1,3754859425,3754859437
42863643,1.0,2,-1,-1
7728376517,1.0,3,-1,-1
7728376511,1.0,3,-1,-1
42873350,4.0,3,-1,-1
42887537,2.0,3,-1,-1
7728395221,1.0,3,-1,-1
12241007896,4.0,2,-1,-1
9977833612,7.0,0,-1,-1
42863994,3.0,1,42863994,42863992
42837617,10.0,3,-1,-1
42915458,17.0,16777219,-1,-1
42875117,5.0,3,-1,-1
42905384,2.0,2,-1,-1
42788126,9.0,2,-1,-1
42860948,4.0,3,-1,-1
42882432,22.0,2,-1,-1
42927777,1.0,3,-1,-1
8251278911,33.0,1,8251278911,42843857
2336662240,2.0,3,-1,-1
42934299,11.0,1,42934299,42864479
11190908584,47.0,16777217,-1,-1
277578666,2.0,1,277578666,277578452
42802878,1.0,2,-1,-1
277670399,1.0,2,-1,-1
277670367,3.0,2,-1,-1
6794190212,1.0,1,6794190212,6794190211
763626930,1.0,2,-1,-1
6794190210,1.0,2,-1,-1
42858244,1.0,2,-1,-1
5334046018,1.0,3,-1,-1
3556671372,5.0,1,3556671372,3874543790
42873533,12.0,2,-1,-1
11998243305,42.0,1,11998243305,11998243304
42917072,33.0,2,-1,-1
42836879,9.0,1,42836879,42836883
42898064,23.0,3,-1,-1
5372560089,4.0,2,-1,-1
11644781789,1.0,1,11644781789,3927504986
6561500687,1.0,3,-1,-1
13015111821,18.0,2,-1,-1
42857794,9.0,1,42857794,42857808
6841157053,10.0,1,6841157053,6841157056
7779536825,1.0,1,7779536825,7779536809
7779536809,1.0,2,-1,-1
5488630263,3.0,1,5488630263,5488630265
5488630299,2.0,1,5488630301,106054361
106054361,1.0,2,-1,-1
779882014,1.0,2,-1,-1
779876688,4.0,3,-1,-1
103192871,1.0,3,-1,-1
42723466,1.0,1,42723466,596455609
103231636,1.0,3,-1,-1
42758866,2.0,3,-1,-1
42747389,9.0,4,-1,-1
42747415,4.0,4,-1,-1
3640912081,10.0,2,-1,-1
42747346,3.0,4,-1,-1
42722573,1.0,1,42722573,3400630384
42782585,1.0,1,42782585,42722557
12235113559,2.0,2,-1,-1
5436925728,9.0,2,-1,-1
5487869163,4.0,2,-1,-1
42761589,3.0,3,-1,-1
1347292549,1.0,1,1347292549,1347055499
10156400665,1.0,1,10156400665,1347292164
42735190,1.0,2,-1,-1
1348430742,4.0,2,-1,-1
42731962,1.0,3,-1,-1
42754139,1.0,2,-1,-1
42766542,1.0,2,-1,-1
1701251380,1.0,1,1701251380,42852593
1701252741,2.0,1,1701252741,42852620
1701253041,2.0,1,1701253041,42851068
1701253226,1.0,1,1701253226,8288285964
42876552,8.0,1,42876552,42852631
10297493294,3.0,2,-1,-1
278209004,2.0,2,-1,-1
42928507,2.0,1,42928507,2757350462
3754859443,2.0,1,3754859443,2757350515
42863651,1.0,1,42863651,7728351484
7878613206,2.0,1,7878613206,13121216743
42865639,2.0,1,42865639,42865642
42817537,1.0,1,42817537,42864671
42903789,3.0,1,42903789,42903289
1702847013,2.0,1,1702847013,1702847047
528909210,1.0,2,-1,-1
10899330650,1.0,2,-1,-1
9988073532,1.0,1,9988073532,9988073521
2830616989,4.0,1,2292279671,5674590621
42900865,1.0,3,-1,-1
42858036,6.0,4,-1,-1
42912024,7.0,3,-1,-1
42787622,9.0,16777219,-1,-1
42867972,12.0,1,42867972,42867976
42860957,1.0,3,-1,-1
42822413,25.0,3,-1,-1
42808805,2.0,4,-1,-1
42868197,41.0,4,-1,-1
8254465131,33.0,1,8254465131,42813214
3306877608,31.0,1,3306877608,42867319
461784428,2.0,1,461784428,6203329797
6747095975,1.0,2,-1,-1
6202810601,1.0,1,6202810601,6747095975
7705690632,6.0,1,7705690632,2884079466
8390757004,19.0,2,-1,-1
763626900,1.0,2,-1,-1
42910891,1.0,3,-1,-1
42787340,1.0,3,-1,-1
42787384,1.0,2,-1,-1
42857836,1.0,3,-1,-1
3839458151,3.0,1,3839458151,3839458155
42820974,21.0,1,42820974,42820973
42876356,102.0,16777219,-1,-1
9967911474,74.0,1,9967911474,9967911473
8081762099,18.0,2,-1,-1
42835766,3.0,3,-1,-1
42868133,3.0,3,-1,-1
42924831,1.0,1,42924831,274186688
9933263179,1.0,1,7779314887,7779259780
3788309162,10.0,2,-1,-1
42882125,7.0,3,-1,-1
42892123,1.0,4,-1,-1
42850272,1.0,3,-1,-1
274185478,3.0,1,274185478,8670217160
42737164,1.0,2,-1,-1
42737168,1.0,2,-1,-1
779882918,1.0,3,-1,-1
8433992824,1.0,1,8433992824,8433992822
779880899,1.0,3,-1,-1
42769332,1.0,4,-1,-1
42753321,5.0,1,42753321,42753316
42776261,1.0,3,-1,-1
42745504,2.0,4,-1,-1
42737208,7.0,3,-1,-1
42744875,18.0,16777218,-1,-1
7655849255,11.0,1,7655849255,7655849253
42763055,17.0,2,-1,-1
470210222,1.0,1,470210222,9937842929
487063990,3.0,2,-1,-1
9921518921,6.0,2,-1,-1
9921740556,5.0,1,9921740556,1347335686
5487855992,11.0,1,5487855992,1347317253
1347130513,1.0,1,1347130513,9311575376
8428070515,4.0,1,8428070515,8428070511
5487846585,2.0,1,5487846585,5487846591
42719523,2.0,4,-1,-1
1347023009,7.0,4,-1,-1
42719509,9.0,1,42719509,1346462915
42754142,1.0,2,-1,-1
42804084,1.0,2,-1,-1
10244065507,31.0,1,10244065507,10244065506
1701253580,4.0,2,-1,-1
42844649,6.0,2,-1,-1
42830977,3.0,1,42830977,9254336723
42815297,1.0,1,42815297,2757350453
5490791211,1.0,2,-1,-1
4386311851,8.0,1,4386311851,2757350502
42886497,1.0,2,-1,-1
863717489,18.0,1,863717489,42886497
4757978461,4.0,1,4757978461,7728415161
42861709,1.0,1,42861709,42845916
7728415161,1.0,1,7728415161,7728415155
1702844463,2.0,1,1702846381,277752528
1990545324,2.0,1,1702846381,277752528
42830872,1.0,2,-1,-1
42882401,1.0,4,-1,-1
42906727,1.0,4,-1,-1
5020250515,15.0,2,-1,-1
42868664,2.0,3,-1,-1
42830768,1.0,3,-1,-1
42891567,50.0,3,-1,-1
42787636,26.0,4,-1,-1
42855527,9.0,3,-1,-1
12134931737,1.0,1,2992648779,2992648808
11517553383,9.0,2,-1,-1
42931057,9.0,3,-1,-1
42813237,3.0,3,-1,-1
764709170,3.0,3,-1,-1
42820818,10.0,2,-1,-1
277671008,1.0,1,277671008,42880141
42847664,1.0,2,-1,-1
42812408,1.0,3,-1,-1
42881679,1.0,3,-1,-1
2716092128,26.0,3,-1,-1
2711571360,17.0,2,-1,-1
763626946,2.0,2,-1,-1
42819216,1.0,16777219,-1,-1
5141289184,16.0,3,-1,-1
6840020169,7.0,2,-1,-1
42828893,15.0,3,-1,-1
6331786099,24.0,1,6331786099,6334495361
6332038608,11.0,2,-1,-1
8069106170,39.0,1,8069106170,8069106168
42933161,11.0,3,-1,-1
8527111223,3.0,2,-1,-1
42834762,5.0,3,-1,-1
8020069253,3.0,1,8020069253,8020069252
13018544027,1.0,1,13018544027,13018544030
42793384,2.0,3,-1,-1
12405415472,3.0,1,12405415472,12405415471
2796761635,1.0,2,-1,-1
42865524,1.0,2,-1,-1
42846537,1.0,2,-1,-1
8027298293,1.0,1,8027298293,42851064
2883682138,1.0,1,2883682138,3778860298
42739808,2.0,1,42739808,42739811
42779202,1.0,2,-1,-1
42770949,1.0,3,-1,-1
42726621,2.0,2,-1,-1
5504460485,3.0,2,-1,-1
42728084,2.0,2,-1,-1
11199666400,5.0,2,-1,-1
42770221,1.0,3,-1,-1
470856734,3.0,1,470856734,42753343
470853543,1.0,2,-1,-1
42727095,1.0,3,-1,-1
42753176,2.0,2,-1,-1
7561239457,1.0,1,7561239457,42723094
839586828,2.0,2,-1,-1
11149608087,1.0,2,-1,-1
42744640,2.0,3,-1,-1
42759724,3.0,3,-1,-1
9287212228,5.0,2,-1,-1
42773488,9.0,2,-1,-1
1347130715,2.0,2,-1,-1
1347131101,1.0,1,1347131101,1347131102
4691168245,14.0,2,-1,-1
1347023045,2.0,2,-1,-1
42769746,4.0,2,-1,-1
1349236069,1.0,1,1349236069,1349236296
1701252983,1.0,1,1701252983,42852621
5784372432,1.0,2,-1,-1
1701254160,2.0,2,-1,-1
5123394301,4.0,1,5123394301,42915150
4202929442,2.0,2,-1,-1
12871578047,1.0,1,12871578047,12871578044
9254336723,4.0,1,9254336723,42886595
2757350455,2.0,2,-1,-1
2757350462,1.0,1,2757350462,2757350460
42824428,1.0,2,-1,-1
8494565059,1.0,1,8494565059,2757350480
1334569042,4.0,2,-1,-1
608479903,2.0,2,-1,-1
4448136764,1.0,1,4448136764,457815784
11335309494,2.0,1,11335309494,10575731143
11332703301,1.0,1,11332703301,11332703300
2796415735,2.0,0,-1,-1
42885588,1.0,2,-1,-1
5488292362,9.0,16777218,-1,-1
42891528,4.0,4,-1,-1
42837686,11.0,4,-1,-1
5488243214,8.0,1,5488243214,5488243215
6793234011,1.0,2,-1,-1
42820230,16.0,2,-1,-1
42887328,9.0,3,-1,-1
42823741,3.0,3,-1,-1
12135031890,4.0,2,-1,-1
42818740,1.0,3,-1,-1
9111973047,24.0,3,-1,-1
13185927381,1.0,2,-1,-1
42789391,6.0,2,-1,-1
42868341,1.0,2,-1,-1
9372102655,1.0,3,-1,-1
2553795009,1.0,3,-1,-1
42785825,22.0,3,-1,-1
42909947,10.0,2,-1,-1
42871587,1.0,4,-1,-1
42824938,3.0,1,42824938,42861514
42936742,8.0,3,-1,-1
462110388,1.0,2,-1,-1
42815591,1.0,3,-1,-1
42863675,1.0,2,-1,-1
42810439,5.0,2,-1,-1
42807256,23.0,1,42807256,42807260
8254037861,9.0,1,8254037861,8254037857
5455129723,6.0,1,5455129723,5455129722
7761738916,22.0,3,-1,-1
42824536,1.0,4,-1,-1
7784212367,1.0,1,7784212367,7784212366
42824515,1.0,4,-1,-1
42877636,1.0,3,-1,-1
42824502,1.0,3,-1,-1
42865321,1.0,3,-1,-1
42824588,2.0,2,-1,-1
42820156,1.0,4,-1,-1
42806807,1.0,3,-1,-1
3778860272,2.0,1,3778860272,42866178
7991154628,4.0,1,7991154628,7991154625
5414864001,1.0,1,5414864001,5414864000
42732534,1.0,4,-1,-1
42771518,1.0,4,-1,-1
42767295,4.0,2,-1,-1
5488821094,1.0,2,-1,-1
42758926,2.0,4,-1,-1
9936346533,1.0,3,-1,-1
42773243,1.0,4,-1,-1
42733934,1.0,3,-1,-1
42772793,1.0,3,-1,-1
42732120,4.0,4,-1,-1
715963519,2.0,1,715963519,839587233
596584019,1.0,1,596584019,471287544
471287544,1.0,2,-1,-1
42742195,1.0,2,-1,-1
473236862,3.0,1,473236862,42731668
11767359466,1.0,2,-1,-1
12599231101,1.0,1,12599231101,65467668
42756975,1.0,2,-1,-1
10039185775,1.0,2,-1,-1
8158870223,1.0,1,8158870223,1347055469
7045482925,1.0,1,7045482927,7045482920
11640318938,1.0,1,11640318938,11640318921
854833254,3.0,1,854833254,8110434845
278212844,6.0,1,278212844,278212846
278212846,8.0,2,-1,-1
12847608790,6.0,1,12847608790,42816454
42844689,17.0,2,-1,-1
42883514,1.0,2,-1,-1
11292288407,1.0,1,11292288407,42938246
42883961,1.0,1,42883961,4207935799
42923249,3.0,1,42923249,42916259
42882657,1.0,2,-1,-1
42940784,5.0,1,42940784,42886618
2336713215,4.0,1,2336713215,42886542
457815784,6.0,2,-1,-1
10750364365,1.0,1,10750364365,7866438384
10575731144,1.0,1,10575731144,10575731143
11335309491,1.0,1,10575731151,10575731148
11335257742,3.0,1,7865824702,455893711
7858616736,2.0,1,7858616736,42907317
42885602,1.0,2,-1,-1
42878420,1.0,4,-1,-1
42893434,2.0,4,-1,-1
42820252,6.0,4,-1,-1
42889807,1.0,2,-1,-1
42837059,1.0,3,-1,-1
42921036,1.0,3,-1,-1
42863872,33.0,2,-1,-1
42787673,8.0,3,-1,-1
42812931,7.0,2,-1,-1
10582197070,10.0,1,10582197070,42857901
42868389,35.0,1,42868389,42804163
