expH,rpe_prime,Li_div,Deng_pm,config,city,d,kappa,D
1.0065591579201227,1.0011508176726045,0.9663215599451617,15.0,single,Seattle,9062448705,2,2
1.0021798466945069,1.0004500422443068,0.9842937594782872,15.0,multi,Seattle,9062448705,4,4
1.0,1.0,0.9881119377344234,15.0,single,Seattle,53109729,3,3
1.0,1.0,0.9930001569630978,15.0,multi,Seattle,53109729,5,5
1.0,1.0,0.9909847658169795,15.0,single,Seattle,53150270,4,4
1.0,1.0,0.9947871478987823,15.0,multi,Seattle,53150270,7,7
1.1585043511249928,1.0695085212123006,0.9878134124949148,15.0,single,Seattle,53223035,3,3
1.1585043511155986,1.0695085212117665,0.9881062981629274,15.0,multi,Seattle,53223035,4,4
1.0010701166674836,1.0001676029078825,0.959586221057734,15.0,single,Seattle,2482976038,1,1
1.0031014589514284,1.0005777731066734,0.9764665594211247,15.0,multi,Seattle,2482976038,2,2
2.000000000000226,1.0000000000000075,0.9710681815825853,15.0,multi,Seattle,4299391050,3,3
1.0000001333111994,1.0000000130804136,0.9781446320454413,15.0,single,Seattle,12181371145,1,1
1.0000001333111994,1.0000000134541398,0.9885097473828517,15.0,multi,Seattle,12181371145,3,3
1.9762967802053129,1.953602171017179,0.9841032667560893,15.0,single,Seattle,53080419,3,3
1.0549506860250497,1.0190940655824017,0.9863360613919545,15.0,multi,Seattle,53080419,4,4
1.0,1.0,0.972391506379408,15.0,single,Seattle,3663838722,1,1
1.0,1.0,0.978285242802829,15.0,multi,Seattle,3663838722,1,1
1.0,1.0,0.9878714574145304,15.0,single,Seattle,53197382,3,3
1.0,1.0,0.9898978730574572,15.0,multi,Seattle,53197382,6,5
1.0000000000000002,1.0,0.9853000478445548,15.0,single,Seattle,1076679312,3,3
1.0,1.0,0.9854643972280647,15.0,multi,Seattle,1076679312,3,3
1.0001104783705064,1.000016186410307,0.9507885246765626,15.0,single,Seattle,5435451172,1,1
1.0000190813107812,1.000002455413993,0.9576719356296823,15.0,multi,Seattle,5435451172,1,1
1.0000000211122277,1.0000000012334669,0.8984634158455185,15.0,single,Seattle,3484719554,1,1
1.0000000007091523,1.0000000000452272,0.9233724390365902,15.0,multi,Seattle,3484719554,1,1
1.0000002752599606,1.0000000237954625,0.9597634515760008,15.0,single,Seattle,4607149914,2,2
1.0000000087991885,1.000000000662136,0.9633614694501698,15.0,multi,Seattle,4607149914,3,3
1.0026950801631107,1.0004553778497633,0.9862600565879867,15.0,single,Seattle,53199150,4,4
1.0000131890156716,1.0000010929978336,0.9813456541895009,15.0,multi,Seattle,53199150,4,4
1.0179312535927876,1.005112298003823,0.991963410974813,15.0,single,Seattle,53199152,4,4
1.001681541231241,1.0003223392459177,0.9873000133055913,15.0,multi,Seattle,53199152,8,8
1.0000000027607971,1.000000000215319,0.9910473437699936,15.0,single,Seattle,244285019,4,4
1.000000005572179,1.0000000004807381,0.9946338573979148,15.0,multi,Seattle,244285019,7,7
1.000022053324643,1.0000030653837628,0.9849344221032191,15.0,single,Seattle,53199157,3,3
1.0000211237454957,1.000002926754768,0.9901688642453301,15.0,multi,Seattle,53199157,7,7
1.000005748424611,1.000000577976579,0.9586459842006991,15.0,single,Seattle,4114940218,1,1
1.000000000455319,1.0000000000279878,0.9675596492201671,15.0,multi,Seattle,4114940218,3,3
1.0000069720357962,1.000000833018399,0.9265558067731429,15.0,single,Seattle,4515330965,1,1
1.0000069720357962,1.0000008925202446,0.9652698947219038,15.0,multi,Seattle,4515330965,2,2
1.0000000002549763,1.0000000000193445,0.9824640383917369,15.0,single,Seattle,53197491,4,4
1.000000000126538,1.0000000000093423,0.9849537592475262,15.0,multi,Seattle,53197491,4,4
1.0000096119870456,1.0000009270327137,0.9745302723508602,15.0,single,Seattle,9062701119,2,2
1.0000000505401736,1.000000003887101,0.983123668358462,15.0,multi,Seattle,9062701119,4,4
1.0032413585969593,1.0007257119632194,0.9840016789501934,15.0,single,Seattle,53153875,3,3
1.000018505650928,1.0000025385903977,0.9891976396563656,15.0,multi,Seattle,53153875,4,4
1.0000000325963823,1.0000000030010447,0.950195766179967,15.0,single,Seattle,5442291312,1,1
1.0000000290930695,1.0000000027151463,0.9692050546047626,15.0,multi,Seattle,5442291312,2,2
1.2307493028501912,1.1118647690230077,0.9773879119724891,15.0,single,Seattle,53128179,3,3
1.1615983133244256,1.0712105780147188,0.9845023902239706,15.0,multi,Seattle,53128179,5,5
1.6287912643599138,1.422096916659309,0.9776061646304114,15.0,single,Seattle,9038275589,2,2
1.9865280666090714,1.8962625634617505,0.9833688697439593,15.0,multi,Seattle,9038275589,4,4
1.0000000000407308,1.0000000000028821,0.9842234904127606,15.0,single,Seattle,9035031475,2,2
1.0000000015283153,1.0000000001247722,0.9887533828421212,15.0,multi,Seattle,9035031475,4,4
1.0000000025665097,1.000000000165286,0.986733506848942,15.0,single,Seattle,53197106,4,4
1.000000000001565,1.0000000000000835,0.9877339242697634,15.0,multi,Seattle,53197106,4,4
3.00312747045535,1.000053663216868,0.9171928247181893,15.0,single,Seattle,5099239241,1,1
1.617770921820221,1.0382207323623236,0.9058359392248247,15.0,multi,Seattle,5099239241,3,3
1.442684559859132,1.260497680287801,0.9901951457463598,15.0,single,Seattle,2459615943,4,4
1.7717652231636971,1.5818195271461915,0.9900340855964705,15.0,multi,Seattle,2459615943,4,4
1.0,1.0,0.9905338196693031,15.0,single,Seattle,2396801873,4,4
1.0000000000000204,1.0000000000000013,0.9912800984827613,15.0,multi,Seattle,2396801873,8,6
1.0,1.0,0.989066578447168,15.0,single,Seattle,2396801886,4,4
1.0,1.0,0.9905881470656314,15.0,multi,Seattle,2396801886,7,6
1.0,1.0,0.9555796382386164,15.0,single,Seattle,7178339037,1,1
1.0,1.0,0.9878085136272432,15.0,multi,Seattle,7178339037,4,4
1.001010308722721,1.0001881719112033,0.9357442718661638,15.0,single,Seattle,10227041645,1,1
1.000953236635858,1.0001852581128985,0.9737872592889041,15.0,multi,Seattle,10227041645,4,4
1.0157665408127092,1.0041474064555338,0.9709195255041962,15.0,single,Seattle,60163296,3,3
1.000028394329621,1.0000036269416415,0.9770560833416786,15.0,multi,Seattle,60163296,3,3
1.1785053235315368,1.063260823911622,0.9715497501677555,15.0,single,Seattle,244284897,4,4
1.178385330976863,1.0707664546503697,0.979470618473228,15.0,multi,Seattle,244284897,7,7
1.0297477034954412,1.006535432156467,0.9669165192769646,15.0,single,Seattle,53122006,4,4
1.0297477034954412,1.006535432156467,0.9693333515206967,15.0,multi,Seattle,53122006,4,4
3.00008014363,1.0000034795581023,0.933351445239469,15.0,single,Seattle,53188599,3,3
1.005023754122061,1.00098769012148,0.9702217659323208,15.0,multi,Seattle,53188599,5,5
2.0000007044265415,1.000000039005678,0.9744583212693552,15.0,single,Seattle,53156221,4,4
1.0004032171655157,1.0000664435111832,0.9770802850161965,15.0,multi,Seattle,53156221,8,7
1.0000000000001685,1.000000000000011,0.9616337577882219,15.0,single,Seattle,3892262754,1,1
1.000000000000174,1.0000000000000124,0.9865100898502996,15.0,multi,Seattle,3892262754,4,4
2.2848497524815383,1.042743631175412,0.9151671992443319,15.0,single,Seattle,8517991469,2,2
4.205850755445838,1.0254835157934985,0.8939454874464483,15.0,multi,Seattle,8517991469,4,4
1.9724362335987748,1.9460574596921676,0.9694643299465202,15.0,single,Seattle,53139268,3,3
3.998485652699939,1.9515767001103528,0.9624476851876881,15.0,multi,Seattle,53139268,5,5
2.0000000001756884,1.0000000000065654,0.9771910202070967,15.0,single,Seattle,53080319,3,3
1.0026817826067458,1.0002665332985812,0.9856153938467959,15.0,multi,Seattle,53080319,5,5
1.925619487482663,1.8607483367337048,0.9864930244503484,15.0,single,Seattle,566896821,3,3
1.7329291969504905,1.571481088889803,0.9903643456057198,15.0,multi,Seattle,566896821,5,5
1.0664569669108992,1.0183975687126665,0.9679372322738091,15.0,single,Seattle,53139210,3,3
1.4349573443199701,1.172278271535037,0.9810516278785579,15.0,multi,Seattle,53139210,5,5
1.0000443749650698,1.0000064992936815,0.9825408300800529,15.0,single,Seattle,53139213,4,4
1.0000012426489397,1.000000142301123,0.9873473122746681,15.0,multi,Seattle,53139213,7,7
2.4359354652235705,1.091163078963329,0.9437747558796523,15.0,single,Seattle,53139218,4,4
2.0039748155415915,1.0002748031348676,0.9648180206009912,15.0,multi,Seattle,53139218,5,5
2.000000004323475,1.0000000001846656,0.9713759559036179,15.0,single,Seattle,53090483,4,4
2.0000000045028488,1.000000000192676,0.9761124533349078,15.0,multi,Seattle,53090483,6,6
2.0000290785477994,1.0000020630209283,0.9747765610099947,15.0,single,Seattle,67507151,4,4
3.041060235978737,1.0022662557789144,0.94096619599056,15.0,multi,Seattle,67507151,7,7
1.0,1.0,0.9837034453965937,15.0,single,Seattle,1708673271,3,3
1.0,1.0,0.9861182653913334,15.0,multi,Seattle,1708673271,5,4
1.9967072749409058,1.9481501746240855,0.9617493536913927,15.0,single,Seattle,5440951319,1,1
1.0223918684633413,1.0065887846681472,0.9830633348482836,15.0,multi,Seattle,5440951319,3,3
1.107112062243399,1.0170769359323704,0.9583397385123344,15.0,single,Seattle,6600251015,1,1
1.000000908491774,1.0000000638339692,0.9846127605629562,15.0,multi,Seattle,6600251015,3,3
1.000000668146396,1.0000000724238411,0.9665145874409529,15.0,single,Seattle,5418740244,1,1
1.0000008726310796,1.0000000978680965,0.9805096917057741,15.0,multi,Seattle,5418740244,2,2
2.000000039763045,1.0000000018226403,0.9613275857383079,15.0,single,Seattle,53238046,4,4
2.0000000199846992,1.0000000009150494,0.9622834775368317,15.0,multi,Seattle,53238046,4,4
1.0000005990213336,1.0000000345864297,0.9489553138382081,15.0,single,Seattle,53237191,3,3
1.0000005990213336,1.0000000345864297,0.9507533506792605,15.0,multi,Seattle,53237191,3,3
5.000000000000001,0.9999999999999996,0.8509423930136828,15.0,single,Seattle,5429833871,1,1
4.985315335164628,1.1037967103613546,0.8853218390123376,15.0,multi,Seattle,5429833871,2,2
1.000000000033641,1.000000000002335,0.9894803093115857,15.0,single,Seattle,53160052,3,3
1.0000000000716531,1.0000000000050444,0.9915856166745823,15.0,multi,Seattle,53160052,5,5
1.0,1.0,0.9923854311764746,15.0,single,Seattle,53160043,4,4
1.0,1.0,0.9934663076286735,15.0,multi,Seattle,53160043,8,6
1.0,1.0,0.944174362050929,15.0,single,Seattle,10067487878,1,1
1.0,1.0,0.9465656464018193,15.0,multi,Seattle,10067487878,2,2
1.0000011181469328,1.000000071593845,0.8914749985620232,15.0,single,Seattle,10059894785,1,1
1.0009548025244672,1.0001855127960018,0.9355405162476906,15.0,multi,Seattle,10059894785,2,2
1.1489373650267485,1.0376188544712577,0.9650820399671888,15.0,single,Seattle,53189615,3,3
1.1489373650263874,1.0376188544712348,0.9603666710575356,15.0,multi,Seattle,53189615,3,3
1.968119234956886,1.9366296249620611,0.9697264138791689,15.0,single,Seattle,53146390,3,3
1.067355441225191,1.0243685094471067,0.9827557319755369,15.0,multi,Seattle,53146390,6,5
1.0012712625774038,1.000227770697801,0.8922854545829787,15.0,single,Seattle,4286768046,1,1
1.0012364654180474,1.000234262712405,0.9226110028022506,15.0,multi,Seattle,4286768046,1,1
1.3780903457283213,1.1864780619663906,0.9701143068930094,15.0,single,Seattle,53107229,3,3
1.3780903469149457,1.1864780620472979,0.965240997986307,15.0,multi,Seattle,53107229,4,4
1.0000000004735088,1.0000000000321898,0.9419792915794071,15.0,single,Seattle,3892263062,1,1
1.0000010025438952,1.0000001133731593,0.9659118020167266,15.0,multi,Seattle,3892263062,3,3
1.0000000000661171,1.000000000003334,0.9657205100834134,15.0,single,Seattle,3221153504,3,3
2.195047620276197,1.0090068606539482,0.9589793937777131,15.0,multi,Seattle,3221153504,5,5
2.0000000149748387,1.0000000006287573,0.9685574755294013,15.0,single,Seattle,2632954380,4,4
1.0005325162322163,1.0000730647963765,0.9786273081087044,15.0,multi,Seattle,2632954380,5,5
1.0000000000073062,1.0000000000004987,0.983153623351278,15.0,single,Seattle,53157841,3,3
1.0000000000734461,1.0000000000052762,0.9853841664941028,15.0,multi,Seattle,53157841,4,4
1.0000000000002305,1.000000000000013,0.9892729345993662,15.0,single,Seattle,53085538,4,4
1.0000004641047107,1.0000000390217447,0.9907445480874223,15.0,multi,Seattle,53085538,7,7
1.0070300702365922,1.0014675870340057,0.8961238167624214,15.0,single,Seattle,1735549665,1,1
1.0069976924494342,1.001496994127996,0.9188961046052011,15.0,multi,Seattle,1735549665,1,1
1.0000017929808787,1.000000202812133,0.9830736119264966,15.0,single,Seattle,431781886,3,3
1.0000017765096154,1.000000208016739,0.9888555277654107,15.0,multi,Seattle,431781886,6,6
1.0005552657316636,1.000092130082663,0.9744528877590336,15.0,single,Seattle,8939054160,2,2
1.0038403236207998,1.0008782877491913,0.9826550077086723,15.0,multi,Seattle,8939054160,4,4
1.0000004774866917,1.0000000452176139,0.9817909671457117,15.0,single,Seattle,1708703797,3,3
1.0244356424295709,1.0058557649711968,0.9827127371237793,15.0,multi,Seattle,1708703797,3,3
2.4336444074236283,1.101190525621483,0.9668780941734142,15.0,single,Seattle,53185502,3,3
1.3124843975568314,1.1144537608792626,0.9709972144889981,15.0,multi,Seattle,53185502,3,3
1.04709993121891,1.0141476206713511,0.956488977283942,15.0,single,Seattle,6886096575,1,1
1.0013793389218404,1.0002789961438672,0.9670884982160355,15.0,multi,Seattle,6886096575,2,2
4.000239129036777,1.00000337534879,0.8636903506578114,15.0,single,Seattle,5627673255,1,1
4.00023912903677,1.000003797268991,0.893858851608336,15.0,multi,Seattle,5627673255,2,2
1.0,1.0,0.9741874094998987,15.0,single,Seattle,3651401352,1,1
1.0,1.0,0.9827524180564916,15.0,multi,Seattle,3651401352,1,1
1.0,1.0,0.986980422750122,15.0,single,Seattle,2396814694,2,2
1.0,1.0,0.990816906545999,15.0,multi,Seattle,2396814694,3,3
1.0,1.0,0.9562194494808456,15.0,single,Seattle,7153479081,2,2
1.0,1.0,0.9565346410733198,15.0,multi,Seattle,7153479081,2,2
1.0,1.0,0.9500604367426345,15.0,single,Seattle,4325942687,2,2
1.0,1.0,0.9515233488746206,15.0,multi,Seattle,4325942687,2,2
4.484526206951062,1.6867731353739306,0.9210304606926276,15.0,single,Seattle,53155726,3,3
1.777532354981206,1.393745080255937,0.936229797099015,15.0,multi,Seattle,53155726,3,3
1.0000015718547908,1.0000000996445122,0.895861504334437,15.0,single,Seattle,10857333596,1,1
2.000000000000173,1.0000000000000062,0.9420253114841937,15.0,multi,Seattle,10857333596,3,3
2.0000000494627432,1.0000000018969526,0.9606769172963958,15.0,single,Seattle,2324752706,3,3
2.019171640162101,1.0013849937601096,0.9671297318665739,15.0,multi,Seattle,2324752706,6,6
2.0345167013746175,1.002760186596807,0.8782723428176034,15.0,single,Seattle,10895123383,1,1
1.2479587029810006,1.0224055648533412,0.948973236275937,15.0,multi,Seattle,10895123383,2,2
1.0058701483525945,1.0009459785795145,0.9766470000757909,15.0,single,Seattle,2511119206,3,3
1.0006557848444735,1.0000884826917193,0.9834858941121859,15.0,multi,Seattle,2511119206,5,5
2.0001676847107244,1.0000122751586193,0.8885973846888275,15.0,single,Seattle,60002834,2,2
2.0001612769635555,1.0000118740471573,0.9672445047722094,15.0,multi,Seattle,60002834,4,4
1.0368680238849868,1.0086120582302258,0.9107485954088821,15.0,single,Seattle,3806993558,1,1
1.0368680238849866,1.008883577661066,0.9299059062400612,15.0,multi,Seattle,3806993558,2,2
1.0000000045210191,1.000000000371802,0.9266676554702868,15.0,single,Seattle,667762771,1,1
1.000000004521019,1.000000000379238,0.9395672872847765,15.0,multi,Seattle,667762771,1,1
1.0,1.0,0.9459049473332464,15.0,single,Seattle,53241032,2,2
1.0,1.0,0.9429867773969444,15.0,multi,Seattle,53241032,2,2
1.0,1.0,0.938183305263823,15.0,single,Seattle,507964885,2,2
1.0000000110144216,1.000000000981911,0.9717330794130637,15.0,multi,Seattle,507964885,4,4
1.0000000039221535,1.000000000315002,0.9258684205472761,15.0,single,Seattle,4327126177,1,1
1.000000000129425,1.0000000000090572,0.9567525968029067,15.0,multi,Seattle,4327126177,2,2
1.070389990690786,1.010416013782678,0.9291962303734398,15.0,single,Seattle,13009700328,1,1
1.059285139608172,1.0090514728015076,0.9657899215406011,15.0,multi,Seattle,13009700328,3,3
1.3152081156825353,1.1478046088384921,0.9727518422284805,15.0,single,Seattle,4489407142,2,2
1.3151967256527513,1.1573063631334093,0.9843859850301311,15.0,multi,Seattle,4489407142,4,4
2.000054753013946,1.0000034997608964,0.961222023151943,15.0,single,Seattle,53085545,2,2
1.1226610711961262,1.0274711319008236,0.9794584965832466,15.0,multi,Seattle,53085545,4,4
1.0000000148562505,1.0000000010161518,0.9343856087352457,15.0,single,Seattle,7662634140,2,2
1.000000020489295,1.0000000015561583,0.9485338874004506,15.0,multi,Seattle,7662634140,2,2
1.0000000017203905,1.000000000127847,0.9591776010604464,15.0,single,Seattle,9763401676,2,2
1.0000000002768106,1.0000000000190432,0.9673999340290462,15.0,multi,Seattle,9763401676,2,2
1.0013505765395598,1.00027268564339,0.9819747842185794,15.0,single,Seattle,437607820,3,3
1.0010915682684285,1.0002152730395872,0.9834300079131661,15.0,multi,Seattle,437607820,4,4
1.0,1.0,0.985215504503144,15.0,single,Seattle,53130141,3,3
1.0,1.0,0.9893875080637778,15.0,multi,Seattle,53130141,5,5
1.1025199682017464,1.024972646863131,0.9813473482479195,15.0,single,Seattle,5440951157,3,3
1.000000000000154,1.000000000000007,0.9835317945505053,15.0,multi,Seattle,5440951157,4,4
1.0001010367736252,1.000014475519703,0.9861541734734861,15.0,single,Seattle,8898839643,3,3
1.0021802132526167,1.0004134352435037,0.9880083642662528,15.0,multi,Seattle,8898839643,4,4
1.0,1.0,0.9849226182293712,15.0,single,Seattle,12851344134,2,2
1.0,1.0,0.9871423552654442,15.0,multi,Seattle,12851344134,3,3
1.0,1.0,0.9745005498453141,15.0,single,Seattle,5419998831,2,2
1.0,1.0,0.9810434797948554,15.0,multi,Seattle,5419998831,3,3
1.0,1.0,0.9424805970768279,15.0,single,Seattle,4346296053,1,1
1.0,1.0,0.9478423853590954,15.0,multi,Seattle,4346296053,2,2
1.2858136965922393,1.1363406491277654,0.9785353078975174,15.0,single,Seattle,10905181688,3,3
1.0596254613289087,1.0200969287230135,0.9820989596872164,15.0,multi,Seattle,10905181688,4,3
1.0,1.0,0.9804326180788644,15.0,single,Seattle,3826026184,3,3
1.0,1.0,0.980825462862499,15.0,multi,Seattle,3826026184,4,4
1.0000894180013227,1.0000099900114323,0.9791864765416355,15.0,single,Seattle,53125646,3,3
1.0000894180013227,1.0000099900114323,0.9833045697254655,15.0,multi,Seattle,53125646,4,4
2.0000000000000244,1.0000000000000007,0.9632799637068503,15.0,single,Seattle,53125652,3,3
2.0467842607540123,1.0007899245929792,0.9549036704049356,15.0,multi,Seattle,53125652,5,5
1.0000000000002334,1.0000000000000164,0.9743852164113065,15.0,single,Seattle,53110855,2,2
1.0000000000002334,1.0000000000000164,0.9737394834638468,15.0,multi,Seattle,53110855,2,2
1.0,1.0,0.9496131441552881,15.0,single,Seattle,5429351291,1,1
1.0,1.0,0.9547020081063357,15.0,multi,Seattle,5429351291,1,1
1.0000001877573177,1.0000000177563915,0.9774448248663853,15.0,single,Seattle,5431396623,1,1
1.0000001877573177,1.000000018118767,0.9857439292888525,15.0,multi,Seattle,5431396623,2,2
1.0000000000000002,1.0,0.970217580622723,15.0,single,Seattle,5118516841,1,1
